verified,location,followers_count,following_count,tweet_count,isFraud,un_no_of_char,un_special_char,un_uppercase,name_no_of_char,name_special_char,name_uppercase,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,account_age_in_days
0,1,857,1741,12313,1,7,0,0,16,0,1,0,0,0,1,5642
1,1,773,804,4160,0,9,0,0,10,0,1,0,0,0,1,4335
0,0,18,0,3028,1,13,1,1,13,0,1,0,0,0,0,3806
0,0,747,934,7079,0,8,1,1,8,0,1,0,2,0,1,3802
0,1,273,284,19971,1,8,1,1,21,0,1,0,0,0,1,2142
0,1,4948,2168,26872,0,11,1,0,11,0,1,1,2,0,1,4976
1,1,1624,907,15719,0,6,0,1,13,0,0,3,0,0,1,4889
0,0,1248,1144,80673,0,12,0,0,6,0,0,0,3,0,1,3911
0,0,8,0,2081,1,9,0,0,8,0,0,0,0,0,0,3917
0,1,308,721,1495,0,14,0,0,33,1,1,0,4,0,1,2084
0,1,312,451,3992,0,12,0,0,22,0,1,0,0,0,1,4627
0,1,384,468,26093,0,13,0,0,15,0,1,0,1,0,1,2987
0,0,15097,787,18128,0,12,0,0,5,0,1,0,0,1,1,4827
0,1,315,1250,860,0,12,1,1,14,0,1,0,0,0,1,1606
1,1,586489,772,11966,0,13,0,0,14,0,1,0,0,0,1,4957
0,0,30,292,746,0,7,0,0,5,0,0,0,1,0,1,2039
0,0,2013,723,3287,0,7,0,1,9,0,1,3,0,0,1,2292
1,1,10581,2407,16971,0,14,0,1,16,0,1,0,0,0,1,4172
1,1,8257954,454,5938,0,15,0,0,16,0,1,0,0,0,1,4020
1,1,8578503,120,44583,0,10,0,0,11,0,1,0,0,0,1,3922
0,1,0,55,405,1,15,0,1,4,0,1,0,0,0,1,2071
0,0,173,135,2622,0,8,1,0,13,0,1,0,0,0,0,3763
0,1,4896,3566,79561,0,5,0,1,6,0,0,0,0,0,1,3380
0,1,1011,816,12268,0,14,1,0,6,0,1,0,0,0,1,2956
0,1,16,0,3058,1,10,0,1,18,0,1,0,0,0,1,3974
1,1,39990,2569,4418,0,14,0,1,15,0,1,1,0,0,1,5350
1,1,3481609,959,21242,0,8,0,0,9,0,1,0,0,0,1,4622
0,1,1048,857,1525,1,11,1,1,11,0,1,0,1,0,1,3229
0,1,4545,1241,24523,0,11,1,1,14,0,1,0,0,0,0,4775
0,0,547,715,1006,0,14,1,1,9,0,0,0,0,0,1,1712
0,1,261,732,18273,0,12,0,1,5,0,1,0,2,0,1,5086
0,0,25,145,1525,1,8,0,0,8,0,0,0,0,0,0,1744
1,0,2589541,213,13184,0,12,0,1,19,1,1,0,0,1,1,4772
1,1,459679,1999,22695,0,6,0,1,7,0,1,0,0,0,1,4994
0,1,165,164,1658,0,15,0,1,16,0,1,4,0,0,1,4828
0,1,2480,606,252730,0,13,0,0,14,0,1,1,0,0,1,4317
0,0,13,75,3194,1,10,1,1,10,0,1,0,0,0,1,3652
0,1,35,0,104,1,7,0,0,12,0,1,0,0,1,1,3398
0,1,590,741,16008,0,13,1,1,11,0,1,0,0,0,1,4536
0,0,1,0,124,0,11,0,1,14,0,1,0,0,0,1,2225
0,0,90,107,423,0,7,0,0,6,0,1,0,0,0,0,2050
0,0,46,0,113,1,6,1,0,14,0,1,0,0,1,1,3333
0,1,1107184,416,12045,0,10,0,0,11,0,1,2,0,1,1,4889
0,0,23,0,39,1,11,0,0,11,0,1,0,0,1,1,2703
0,1,19,31,325,0,15,0,1,16,0,1,0,0,0,1,3286
0,0,14,78,639,0,6,0,0,2,0,1,0,0,0,0,4551
0,1,400,486,9317,1,11,0,1,16,0,1,0,0,0,1,3938
0,1,313,472,5740,0,15,0,0,11,0,1,0,0,0,1,3890
0,0,211,2319,1752,0,12,0,0,23,1,1,0,0,0,0,3328
0,0,24,0,52,1,10,0,0,12,0,1,0,0,1,1,3200
0,1,1160,2113,51363,0,15,0,1,4,0,1,0,0,0,1,4429
0,1,1354,2023,7372,0,13,0,0,5,0,1,0,0,0,1,3672
1,1,172115,424,13085,0,11,1,0,4,0,0,1,1,0,1,2697
0,1,1015,983,32511,1,11,0,1,3,0,0,0,0,0,1,3485
0,1,613,525,21910,0,12,1,0,9,0,1,0,0,0,1,3106
1,1,53337470,233,7920,0,7,0,0,7,0,1,0,0,0,1,4875
0,0,1,0,29,1,9,0,1,12,0,1,0,0,1,1,2452
0,1,264,194,19241,0,12,0,1,4,0,1,0,2,0,1,4914
0,0,10,0,121,0,15,0,0,13,0,1,0,0,0,1,4736
1,0,113450,88,10304,0,14,0,0,15,0,1,0,0,0,1,3867
0,0,71,235,1654,0,13,0,1,7,0,1,0,0,0,1,4112
1,0,161538,67,20789,0,9,0,0,11,1,0,0,0,1,1,4071
0,1,288,70,7,0,5,0,1,4,0,0,0,0,0,0,4976
0,1,102,86,963,0,14,0,1,14,0,1,0,0,0,1,4950
0,1,24,20,3089,1,11,0,1,3,0,1,0,0,0,1,3812
1,0,91136,1313,21700,0,11,0,0,18,0,1,2,2,0,1,4967
0,1,21,190,1725,0,8,0,1,14,0,1,0,0,0,1,3343
0,0,49,371,941,0,10,0,1,10,0,1,0,0,0,1,1678
0,0,8,33,4781,0,10,0,1,2,0,0,0,0,0,0,4631
0,1,30,0,3117,1,10,0,0,15,1,1,0,0,0,0,2252
0,1,79,0,880,1,11,0,1,12,0,1,0,0,1,1,4784
0,1,87522,6549,5459,0,10,0,1,11,0,1,0,0,0,1,4192
1,1,3024,965,10034,0,15,0,0,17,0,1,1,6,0,1,2932
1,1,156042,1316,91064,0,7,0,1,7,0,1,0,0,1,1,5022
0,1,831,178,540,0,14,0,1,28,0,1,0,0,0,1,1538
0,1,118,520,4272,0,11,0,1,17,0,1,0,4,0,1,2035
1,1,113054,2,42239,0,13,0,0,34,0,1,0,0,1,1,4763
0,0,243,887,3239,0,15,0,0,15,0,1,3,0,0,1,2826
0,1,6,0,2480,1,10,0,1,11,0,1,0,0,0,0,4396
0,0,69,95,2530,1,11,1,1,14,0,1,0,0,0,1,3298
0,1,1650,602,8801,0,10,0,1,17,0,1,0,0,0,1,3954
1,1,245210,234,636,0,9,1,1,9,0,1,1,0,0,1,4882
0,1,4,0,116,0,12,0,0,18,0,1,0,0,0,1,4647
0,0,22,0,2884,1,11,0,0,16,0,1,0,0,0,1,3633
1,1,2064463,4099498,183428,0,14,0,1,48,1,1,4,0,0,1,4918
0,1,206,479,19749,0,10,0,0,11,0,1,0,0,0,1,4600
1,1,574160,1893,40904,0,6,0,0,20,0,1,0,0,0,1,5086
0,0,18,375,3113,1,14,0,1,19,0,1,0,0,0,0,4169
0,1,24,0,199,1,15,0,1,4,0,1,0,0,0,1,2071
0,1,956,2124,31312,0,13,0,1,39,1,0,0,9,0,1,2056
1,1,13687,629,34824,0,11,0,1,14,0,1,1,0,0,1,3921
0,0,11,1004,50,1,12,0,0,14,0,1,0,0,1,1,3049
0,1,1,9,1847,1,11,1,1,10,0,1,0,0,0,1,2384
0,1,203,2379,17318,0,10,1,1,24,1,1,0,0,0,1,3070
1,1,32180,3027,40314,0,8,0,0,26,1,0,5,0,0,1,5259
0,1,718,273,9734,0,7,1,1,10,0,1,0,0,0,0,4122
0,1,106973,110709,86123,1,5,0,1,18,0,0,0,0,0,1,3561
0,0,0,0,227,0,15,0,0,11,0,0,0,0,0,1,1898
0,1,11,69,137,1,11,0,1,8,0,1,0,0,0,1,3328
0,1,56122,232,1195,0,12,1,1,10,0,1,1,0,0,1,2383
1,1,235136,72301,436951,0,13,0,1,14,0,1,0,6,0,1,5304
0,0,3626,336,90648,0,7,0,0,2,0,0,0,0,0,1,3912
0,0,103,91,65,0,10,0,1,9,0,1,0,0,0,1,1510
0,0,1313,385,2208,0,12,0,1,13,0,1,0,4,0,1,4020
1,1,21044,1336,129765,0,13,0,0,14,0,1,1,0,0,1,5259
0,1,349,919,10987,0,12,0,0,13,0,1,0,0,0,1,4959
0,1,2477,1238,14235,0,8,0,0,12,0,1,7,0,0,1,5009
0,1,985,3095,24494,0,15,0,1,6,0,1,0,0,0,1,5611
0,0,178,304,2073,1,13,1,0,6,0,0,0,0,0,1,3418
0,1,446,246,651,0,7,0,1,14,0,1,0,0,0,1,2978
1,1,68819,1351,13144,0,9,0,1,19,0,1,2,1,0,1,3530
0,1,199,78,9661,0,7,0,1,6,0,1,0,0,0,1,3763
0,1,7,104,1582,1,8,0,0,11,0,1,0,0,0,0,1973
0,1,4361,1203,25608,0,9,0,0,15,0,1,1,0,0,1,5031
0,1,1792,942,13284,0,15,0,1,14,0,1,0,0,0,1,4392
0,1,3128,591,190,0,7,1,1,7,0,1,0,0,0,1,4397
1,1,196569,1756,20372,0,12,0,1,22,1,0,0,0,0,1,4736
1,0,886438,6342,2808,0,14,0,0,15,0,1,0,0,0,1,4116
1,1,6354,4059,4592,0,15,1,1,15,0,1,3,0,0,1,4456
0,1,85674,1113,1626,0,13,0,1,18,0,1,0,0,0,1,3964
1,1,464321,353953,5120,0,12,1,1,15,0,1,0,3,1,1,3958
0,1,9,35,3644,1,11,0,1,12,0,1,0,0,0,1,2531
0,1,40,77,227,0,9,0,0,12,0,1,0,0,0,1,4878
1,1,1768885,13795,4779,0,9,0,0,10,0,1,0,0,0,1,3415
1,0,9029762,1273,86083,0,13,0,1,21,1,1,1,1,0,1,4051
0,1,74,95,1011,1,13,0,1,13,0,1,0,0,1,1,3876
0,1,532125,188,64332,0,6,1,0,4,0,0,0,0,0,1,3539
0,0,50,114,2122,0,10,0,0,5,0,0,0,0,0,0,2372
0,0,0,0,271,0,13,0,1,16,0,1,0,0,0,1,2226
0,0,18,0,1784,1,10,0,0,10,0,0,0,0,0,0,2492
0,0,152,394,6936,0,11,0,1,6,0,1,0,2,0,1,3916
0,1,136,1228,13710,1,10,0,0,13,0,1,0,0,0,0,4854
0,1,24,0,3410,1,6,0,0,11,0,1,0,0,0,0,3914
0,1,621,84,75017,0,11,0,1,5,0,1,0,0,0,1,3748
0,0,116317,1,4855,0,11,1,1,24,0,1,0,0,0,0,3766
0,0,10,71,28,1,8,1,0,13,0,1,0,0,1,1,3961
0,1,1599,1146,5763,0,10,0,0,11,0,1,0,1,1,1,4695
0,1,2183,664,65036,0,12,0,0,16,0,0,0,0,0,1,3904
0,1,905,710,3566,0,13,0,1,16,0,1,2,1,0,1,3952
0,1,3099,1752,142903,0,9,0,0,7,0,0,0,0,0,1,4430
1,1,1684405,3780,8245,0,10,0,1,11,0,1,0,0,0,0,4723
0,0,26,0,99,1,9,0,1,12,0,1,0,0,1,1,3650
1,1,210625,554,7018,0,11,0,1,12,0,1,0,0,1,1,4922
0,1,142,0,741,1,12,0,1,14,0,1,0,2,0,1,3683
1,0,5633940,185,5945,0,15,0,0,16,0,1,0,0,0,1,3232
0,0,79522,81084,2867,0,11,0,0,4,0,1,0,0,0,0,3988
0,1,449,521,12510,0,6,0,1,13,0,1,0,0,0,1,4722
0,0,23,0,107,1,14,0,0,12,0,1,0,0,1,1,3839
0,0,39,173,185,1,11,0,1,11,0,1,0,0,0,1,2569
0,0,144,0,4468,0,15,1,0,15,0,1,0,0,0,1,3769
1,1,4204,5208,5270,0,13,0,1,15,0,1,1,4,0,1,4735
0,0,18,173,22,1,10,0,0,3,0,0,0,0,0,0,3427
0,1,2811,371,310787,0,12,0,1,37,0,1,0,0,0,1,4946
1,1,16056,5204,86045,0,9,0,1,9,0,1,1,4,0,1,4971
0,0,346,512,1248,0,12,1,1,11,0,1,0,0,0,0,4231
0,1,846,582,152410,1,11,1,1,19,0,1,0,0,0,1,4231
0,1,188,1159,9797,0,14,1,1,10,0,1,0,0,0,1,1512
1,0,846788,312,2506,0,13,1,1,16,0,1,0,0,0,0,4580
0,0,73,27,4864,1,10,0,1,20,0,1,0,1,1,1,1409
1,0,2459,3487,6107,0,14,0,1,12,0,1,1,1,1,1,4973
0,1,10,0,1560,1,13,0,1,13,0,1,0,0,0,1,3983
1,1,1090847,494,138377,0,11,0,0,5,0,1,0,0,1,1,4757
1,1,1278365,853,6155,0,13,0,0,16,0,1,1,3,0,1,4560
0,1,35,113,3419,1,14,0,0,16,0,1,0,0,0,1,4941
0,1,421,188,184,0,13,0,1,9,0,1,0,0,0,1,3843
1,0,1160266,164,12566,0,10,0,1,14,0,1,0,0,0,1,4849
1,1,1842795,790,17687,0,13,0,0,14,0,1,0,0,1,1,4739
0,0,407,2465,24307,0,4,0,0,12,0,1,0,0,0,1,4941
0,0,30,525,2488,1,13,0,1,8,0,1,0,0,0,0,4967
0,1,45,52,863,1,15,0,1,17,0,1,0,1,0,1,3939
0,1,12030,11467,22158,0,15,0,1,10,0,1,5,3,0,1,3572
0,1,23,15,282,1,15,0,1,5,0,1,0,0,0,1,2060
0,1,426,1,10403,1,9,0,1,10,0,1,0,0,1,1,3117
0,1,18194,17,28722,0,10,0,0,6,0,1,0,0,0,1,4122
0,0,1,0,377,1,15,0,0,9,0,0,0,0,0,1,1936
0,1,16,153,667,1,7,0,0,14,0,1,0,0,1,1,3728
0,1,356,65,7955,0,8,0,0,17,0,1,0,0,0,1,4378
0,1,119,630,14749,0,7,0,1,4,0,1,0,0,0,1,2314
0,0,22,3,5040,1,15,1,0,12,0,1,0,0,1,1,3042
0,1,383,398,35063,0,11,0,1,20,0,1,1,6,0,1,4844
1,1,799952,694,33721,0,12,0,1,13,0,1,1,0,0,1,4963
0,0,306,0,10645,0,15,1,1,12,0,1,0,0,0,1,4242
0,1,122,1015,1632,0,10,0,1,4,0,1,0,0,0,1,5413
0,1,124,558,485,0,11,0,0,7,0,1,0,0,0,1,1522
1,1,490338,2521,423768,0,8,0,0,13,0,1,0,0,1,1,5673
0,1,1081,3077,480067,1,12,0,0,4,0,0,2,0,0,1,4571
1,1,14709,2038,37197,0,8,0,1,12,0,1,4,1,0,1,5009
0,0,157,668,4720,0,15,0,1,13,0,1,0,0,0,1,1571
0,1,126,86,936,0,6,1,1,12,0,1,0,0,0,1,1872
0,1,18,0,2866,1,15,0,1,18,0,1,0,0,0,1,4091
0,1,47,0,2535,0,13,1,1,6,0,0,0,0,0,1,4287
0,0,245,327,17094,1,6,1,1,10,0,1,0,0,0,1,4905
0,1,196,377,141795,0,7,0,0,5,0,0,0,0,0,1,4525
1,1,9415657,1,20479,0,9,0,0,10,0,1,0,0,0,1,4866
0,1,1814,1517,104297,0,12,0,1,11,0,1,0,3,0,1,4854
0,0,857,228,85912,0,5,1,1,5,0,1,0,0,0,1,3832
0,1,17,58,2096,1,8,0,1,16,0,1,0,0,0,1,4929
0,1,6,39,3154,1,9,0,1,10,0,1,0,0,0,1,4016
0,1,29,0,191,1,15,0,1,7,0,1,0,0,0,1,2076
0,0,1057,87,53543,0,9,0,1,4,0,0,0,0,0,0,2310
0,0,1,0,253,0,14,0,1,15,0,1,0,0,0,1,2216
0,1,2903902,0,4696,0,10,0,1,18,0,0,0,0,0,1,3276
0,1,19,13,188,1,15,0,1,8,0,1,0,0,0,1,2060
0,1,375,881,121682,0,11,0,0,10,0,1,1,0,0,1,4178
0,1,7,0,1295,1,11,1,0,3,0,0,0,0,0,1,3501
0,1,115,664,1933,0,10,0,0,8,0,0,0,0,0,1,1643
0,0,60,511,552,1,11,1,0,11,0,1,0,0,0,1,2025
1,1,83494,1183,238676,0,5,0,0,10,0,1,3,1,1,1,5468
0,0,35,0,265,1,14,0,0,14,0,1,0,0,0,0,4077
0,0,112,753,13935,0,11,0,1,10,0,1,0,0,0,1,1989
1,0,702656,1119,103749,0,9,0,1,18,0,1,0,0,0,1,4776
0,1,0,0,750,1,7,0,0,14,0,0,0,0,0,1,4596
0,0,31,28,2337,1,13,1,0,8,0,0,0,1,0,1,3012
1,1,116500,1275,25271,0,15,0,1,18,0,1,0,0,0,1,4917
1,1,50509,378,18217,0,10,1,1,10,0,1,0,0,1,1,3963
1,1,294296,791,51682,0,9,0,1,10,0,1,1,0,0,1,3851
1,1,9114,1451,10379,0,11,1,0,11,0,1,1,0,0,1,4573
0,0,7258,476,2291,0,8,0,0,9,1,0,1,0,0,1,1680
0,0,16,0,637,0,13,0,0,9,1,0,0,0,0,1,3649
0,0,217,0,2501,0,7,0,1,18,0,1,0,0,0,0,4043
0,1,2883,2676,97469,0,7,0,1,11,0,1,1,0,0,1,4959
0,1,36,85,4049,0,11,0,0,11,0,1,0,0,0,0,4138
0,0,806,749,11289,1,10,0,1,14,1,1,0,1,0,1,4117
0,1,139,1,10752,1,14,0,1,12,0,1,0,0,0,1,1998
0,1,250,1494,3418,0,9,0,1,8,0,1,0,0,0,0,4661
0,1,61,234,734,0,14,0,1,14,0,1,0,0,0,1,3916
1,0,390826,1512,23808,0,13,0,1,14,0,1,0,0,0,1,4378
0,0,0,0,327,0,12,1,0,12,0,1,0,0,0,1,1988
0,0,946989,94,1967,0,11,0,1,14,0,1,0,0,0,0,4502
1,1,20781,2328,37853,0,13,0,1,13,0,0,0,0,0,1,4649
0,0,1,46,51,1,8,0,1,9,0,1,0,0,0,0,4143
0,0,504,3536,2246,0,11,0,1,5,0,0,0,0,0,0,3507
0,1,796,2269,38341,0,9,0,0,6,0,1,0,0,0,1,4165
1,1,2532542,1106,50725,0,12,1,0,9,0,0,0,0,1,1,3923
1,1,3489883,21,13500,0,13,1,1,14,0,1,0,0,0,1,2587
0,0,364,209,3410,0,6,0,0,5,0,0,0,0,0,1,4136
1,1,13975,1839,39756,0,8,0,0,9,0,1,1,0,0,1,5259
0,0,277,366,5971,1,13,1,1,15,0,1,0,0,0,0,2821
1,1,231628,672,71864,0,11,1,1,15,0,0,0,0,0,1,4066
0,1,231,569,1850,0,9,0,0,11,0,1,0,0,0,1,4815
1,1,3162,1667,1494,0,6,0,0,6,0,0,2,0,0,1,4740
0,1,1365,797,76768,0,10,1,1,8,0,0,0,0,0,1,4024
0,0,8,11,28,1,8,0,0,4,0,0,0,0,0,0,3201
0,1,3,64,118,1,14,0,1,14,0,1,0,0,1,1,1409
0,1,252,385,28891,0,12,0,1,14,0,1,0,1,0,1,2778
0,0,18,0,1844,1,10,0,0,13,0,0,0,0,0,0,3096
1,0,225449,3917,15678,0,10,0,1,14,1,1,0,0,0,1,4804
0,1,854,1690,4302,0,10,0,1,12,0,1,1,1,0,1,2890
0,1,687,669,1287,0,13,0,1,10,0,1,1,0,0,1,1449
0,1,519,1926,641,1,6,0,1,13,0,1,0,0,0,1,4351
1,0,1913820,352,4039,0,10,0,0,15,0,1,3,0,0,1,3152
0,0,1,0,1641,1,11,0,0,2,0,0,0,0,0,0,2901
0,1,25,139,3711,1,15,0,0,17,0,0,0,0,0,0,4015
0,1,18,14,2932,0,12,0,0,13,0,0,0,0,0,1,4659
0,1,32548,22454,16641,0,8,0,1,9,0,1,0,0,0,1,4971
0,0,225,354,13857,0,15,0,0,4,0,1,1,0,0,1,2528
0,1,2,1,1440,1,15,0,1,15,1,1,0,0,0,1,1564
1,1,698758,3527,21628,0,11,0,1,11,0,1,3,0,0,1,4410
1,1,13149,638,4134,0,12,0,1,13,0,1,2,0,1,1,4967
0,1,171381,203318,12027,0,14,1,1,14,0,1,0,0,1,1,4999
1,1,30905,2,73996,0,12,0,0,13,0,1,1,0,0,1,3488
0,1,85,0,3126,1,15,0,0,14,0,1,0,0,0,1,2340
0,0,29,1045,71,1,10,0,1,4,0,0,0,0,0,0,2504
0,1,2101,1944,47506,0,12,0,0,18,0,1,0,0,0,1,3971
0,1,1082,1073,19558,0,11,0,1,11,0,1,0,0,0,1,4249
0,1,1,84,89,0,8,1,0,4,0,1,0,0,0,0,3107
0,1,81,517,7235,0,11,0,1,13,0,1,0,0,0,1,3189
0,0,400,269,14587,0,9,1,0,3,0,0,0,0,1,1,2611
1,1,1510,1009,3231,0,12,0,0,4,0,1,1,0,0,1,4963
0,1,1789,1353,3166,0,15,1,1,24,0,1,1,0,0,1,2898
0,1,666,3585,18188,0,12,1,1,19,0,0,0,0,0,1,4338
0,1,1114,848,32590,0,9,0,0,10,0,1,0,0,0,1,4064
0,1,47,142,4013,0,11,0,1,8,0,0,0,0,0,1,1465
0,1,31,18,1609,1,15,0,1,14,0,1,0,0,1,1,1946
0,1,3,0,130,1,15,0,1,7,0,1,0,0,0,1,2012
0,1,4678,0,176,0,15,0,1,16,0,1,0,0,1,1,3736
0,0,73,263,388,0,9,0,0,11,0,1,0,0,0,0,5114
0,0,1104,4027,3337,0,12,0,1,13,0,1,0,0,0,1,2118
0,0,346,131,134,0,8,1,0,10,0,1,0,0,0,1,4836
0,1,100,155,748,0,13,0,1,13,0,1,0,0,0,0,2374
0,1,10,81,275,0,8,1,1,1,0,1,0,0,0,1,4894
0,0,13,0,2772,1,13,0,0,13,0,1,0,0,0,0,4538
0,1,2270,2644,82874,0,13,0,0,5,0,1,0,0,0,1,2266
0,1,280,428,2992,0,6,0,0,5,0,0,1,12,0,1,4782
0,0,9,0,37,1,13,0,1,16,0,1,0,0,1,1,1837
1,0,1905798,254,9560,0,11,0,1,5,0,1,0,0,0,1,4933
0,1,247,91,22299,0,8,0,0,3,0,1,0,0,0,1,3705
0,1,506,387,12385,0,11,1,0,6,0,1,0,0,0,1,3426
0,1,2143,2608,42483,1,10,0,1,11,0,1,0,0,0,1,4870
0,0,0,0,169,0,14,0,1,15,0,1,0,0,0,1,2226
0,0,200,293,3205,0,15,0,1,14,0,1,0,0,0,1,4114
0,1,536,0,27352,0,15,0,1,16,0,1,0,3,1,1,3681
1,1,946478,841,13270,0,14,0,1,16,0,1,3,0,1,1,4971
0,1,1057,739,21827,0,11,1,1,8,0,1,0,1,0,1,3857
1,0,2263045,434,13499,0,13,0,1,7,0,1,0,0,0,0,3611
0,1,9,145,1971,1,10,0,1,9,0,1,0,0,0,0,2372
0,0,92,247,3212,0,9,0,0,10,0,1,0,0,0,0,4688
0,1,8,0,3150,1,8,0,1,5,0,1,0,0,0,1,3850
1,1,1209340,309,28509,0,10,0,1,2,0,0,0,1,0,1,4370
0,1,96,174,4121,1,11,0,0,13,0,0,0,0,0,0,3801
0,0,66,59,732,0,10,0,1,12,0,1,0,0,0,0,2814
0,1,240,289,41821,0,9,0,1,8,0,1,1,0,0,1,3896
0,0,27,0,1588,1,9,0,1,12,0,0,0,0,0,0,2667
0,0,9,0,2429,1,12,0,0,7,0,0,0,0,0,0,3294
0,1,2196,1790,9251,0,9,0,1,10,0,1,0,0,0,1,5554
0,0,112,0,2206,0,15,0,0,7,0,0,1,3,0,1,3877
0,1,8,0,1843,1,9,0,1,12,0,1,0,0,0,1,3116
1,0,1490134,395,2664,0,15,0,0,16,0,1,0,0,1,1,4768
0,1,142640,7,55639,0,9,0,1,16,0,0,0,0,0,1,4838
0,1,389,1410,950,1,12,0,1,8,0,1,0,0,0,0,1726
0,1,1297,1257,4070,0,14,0,1,12,0,1,0,0,0,1,2322
0,1,2712577,483,5953,0,10,0,1,16,0,1,0,0,0,1,4645
1,1,61573,3865,24278,0,15,1,1,29,0,1,0,1,0,1,4086
0,0,19,0,101,1,7,0,1,17,0,1,0,0,1,1,3423
0,1,542,720,7905,0,10,0,0,17,0,1,0,0,0,1,4735
0,1,161,498,6862,0,8,0,0,8,0,0,0,0,0,1,2195
1,1,4082386,349,1045,0,5,0,1,11,0,1,0,0,0,1,3841
0,0,6253,959,4316,0,10,0,1,16,0,1,1,0,0,1,3564
0,1,11,488,877,0,11,0,1,6,0,1,0,0,0,1,2378
0,1,39425,36,28588,1,7,0,1,10,0,1,0,1,0,1,3539
0,1,1849510,535,113277,1,15,0,1,17,0,1,0,0,0,1,4244
1,1,1314,510,40883,0,10,0,0,10,0,1,6,0,0,1,5279
1,1,1428,186,14770,0,14,1,1,17,0,1,0,0,0,1,4751
0,0,302,0,3067,0,12,0,1,14,0,1,0,0,0,1,4321
0,1,279,353,11582,0,10,0,0,36,0,1,0,1,0,1,4806
0,1,4092,171,3327,0,14,0,0,13,0,1,0,0,0,1,4311
0,0,68,618,157,0,11,0,0,11,0,1,0,0,0,0,4850
0,1,15,49,62,0,8,1,1,14,0,1,1,0,0,1,1537
0,1,640802,0,7066,0,15,0,0,17,0,1,1,0,0,1,3845
0,1,1397,2147,72882,0,8,0,0,18,0,0,0,0,0,1,4501
1,1,4044,1390,7089,0,10,0,0,23,1,1,1,0,0,1,4662
0,1,1245,372,129708,0,13,1,1,16,0,0,0,0,0,1,4283
0,1,397,332,26490,0,6,0,0,17,1,0,0,0,0,1,4129
0,0,14,0,3043,0,14,0,0,11,0,0,0,0,0,0,4029
1,1,802166,679,68073,0,9,0,0,4,0,0,0,0,0,1,4631
0,1,2,0,2118,1,10,0,1,10,0,1,0,0,0,0,3762
1,1,580121,795,32294,0,10,0,1,7,0,0,0,0,0,1,4277
0,0,123,225,8471,0,9,1,1,4,0,1,0,0,0,1,3488
0,0,37,0,1910,1,11,0,0,12,0,0,0,0,0,0,3628
0,1,109,349,2751,0,9,0,1,9,0,1,0,0,0,1,4969
0,1,25,612,3761,1,12,0,0,6,0,1,0,0,0,1,2494
0,1,76202,0,68829,0,12,0,0,11,0,0,0,0,0,1,3485
0,0,70,626,4618,1,7,0,0,9,0,1,0,0,0,1,3881
0,1,448,4990,8505,0,13,0,1,26,0,1,5,0,0,1,4202
0,0,0,0,219,1,14,0,0,16,0,0,0,0,0,0,1935
0,1,815,742,12120,0,10,0,1,9,0,1,0,0,0,0,3540
0,1,377,638,8204,0,12,0,0,20,0,1,2,0,0,1,4818
0,1,1332,2409,181583,0,8,0,0,6,0,1,0,0,0,1,3437
0,0,3107,2343,79789,1,11,0,1,9,0,1,0,0,0,1,1957
0,0,0,0,331,1,13,0,0,14,0,0,0,0,0,0,1935
0,1,3603,3859,9232,0,11,0,0,11,0,0,0,2,0,1,3096
0,1,465,464,12228,0,11,1,0,11,0,0,0,0,1,1,4940
1,0,413374,5683,30701,0,14,0,1,15,0,1,0,0,1,1,4915
0,1,107654,108,12445,0,13,0,0,17,0,1,0,0,1,1,4921
0,0,21,34,26309,0,12,0,0,11,0,1,0,0,0,1,1590
0,1,221,1150,6761,0,8,0,0,11,1,1,0,0,0,1,4575
1,1,948996,1485,29581,0,14,0,0,17,0,1,2,1,1,1,4536
0,0,12,0,2120,1,9,0,1,12,0,1,0,0,0,0,3502
0,1,9321,2308,3737,0,13,1,1,4,0,1,0,1,0,1,4967
0,1,92,2673,19,1,15,0,1,14,0,1,0,0,0,1,1725
0,1,3,0,16,1,12,0,1,12,0,1,0,0,1,1,3442
0,0,6,55,1827,1,10,0,0,14,0,1,0,0,0,1,3256
0,1,16,46,3363,1,15,1,0,13,0,1,0,0,0,0,4463
1,0,485579,320,5475,0,15,0,1,14,0,1,2,0,1,1,3386
0,0,502,873,4163,0,11,0,1,12,0,1,0,0,1,1,3376
0,0,0,0,218,0,13,0,1,14,0,1,0,0,0,1,2225
0,1,505,2119,7672,0,12,0,0,12,1,1,0,0,0,1,4967
1,1,759633,85,6749,0,10,0,0,11,0,1,0,0,1,1,4950
0,0,6,0,37,1,15,0,0,13,0,1,0,0,1,1,3721
0,1,803,120,790570,0,14,1,0,15,0,1,0,0,0,1,4560
0,1,14,40,3097,1,12,0,1,13,0,1,3,1,0,1,2531
0,1,504,376,20222,0,14,0,1,6,0,0,0,0,0,1,3972
0,0,79,0,9514,0,12,1,1,10,0,1,0,0,0,0,4151
0,1,18,36,293,0,8,0,0,14,0,0,0,0,0,0,4880
0,1,550,610,34652,0,6,0,1,2,0,0,0,0,0,0,2832
0,1,90,442,2893,0,10,0,0,5,0,1,0,0,1,1,3177
1,1,810059,478,3367,0,14,0,0,13,0,1,0,0,0,1,4215
0,0,410,129,1959,1,8,0,1,9,0,1,0,0,0,1,2088
0,0,0,0,166,0,15,0,1,14,0,1,0,0,0,1,2225
1,1,4300445,131,8122,0,11,0,1,12,0,1,0,0,0,1,4889
